description,Gear,Source,Mgmt_area,Sex,year,age,mean_weight,sd_weight,n
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,25,6.4,2.1,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,26,6.4,1.7,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,27,5.8,1.9,17
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,28,6.2,1.5,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,29,5.5,1.7,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,30,6.7,2.1,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,31,5.8,1.5,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,32,5.9,1.7,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,33,6,1.3,11
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,34,5.9,0.9,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,35,6.8,1.5,7
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,36,6,1.4,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,37,5.8,0.5,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,38,7.2,1.7,4
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,39,5.9,2.4,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,40,10.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,42,3.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,43,10.7,2.4,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,44,7.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,45,8.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,46,5.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,47,6.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,48,5.3,0.7,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,49,11.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,50,5.6,0.6,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,51,9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,52,9.9,2,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,58,7.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2007,59,9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,3,1.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,4,3.5,0.6,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,5,3,0.6,20
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,6,3.3,0.7,30
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,7,3.5,0.7,65
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,8,3.8,0.7,87
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,9,4,0.7,96
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,10,4,0.8,124
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,11,4.1,0.9,98
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,12,4.2,0.8,76
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,13,4.2,0.9,58
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,14,4.7,1,28
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,15,4.2,0.9,24
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,16,4.8,1.3,21
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,17,4.7,1.4,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,18,5.5,1.4,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,19,5.5,1.4,11
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,20,5.3,1.1,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,21,5.5,1.5,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,22,6.1,1.5,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,23,6,2,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,24,5.9,1.6,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,25,5.5,0.8,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,26,5.9,1.5,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,27,6.7,2.6,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,28,5.9,1.3,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,29,5.7,1.2,19
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,30,6.5,2.5,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,31,6.1,1.6,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,32,6.6,2.3,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,33,7,2.2,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,34,6.2,0.9,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,35,5.4,0.7,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,36,7.6,2.3,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,37,6,1.8,4
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,38,4.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,39,4.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,40,9.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,41,8.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,42,8.3,1.3,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,43,7.2,1.8,4
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,44,8.8,2.5,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,45,5.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,46,7.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,47,6.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,49,8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,51,8.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,54,10.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,56,6.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2008,58,7.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,5,2.7,0.8,6
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,6,3.5,0.8,24
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,7,3.2,0.5,31
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,8,3.5,0.7,38
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,9,3.9,0.8,39
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,10,3.8,0.8,63
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,11,3.9,0.7,104
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,12,4.1,0.8,86
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,13,4.3,0.9,92
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,14,4.3,1.1,77
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,15,4.3,0.9,77
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,16,4.5,1,49
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,17,4.4,1,49
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,18,4.6,1.1,31
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,19,4.4,0.9,26
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,20,4.9,1.5,26
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,21,4.5,1.5,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,22,4.8,1,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,23,5.4,1.3,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,24,5.5,2.1,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,25,5.8,1.9,11
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,26,5.1,1.5,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,27,6,2.1,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,28,6.8,2.5,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,29,5.5,1.5,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,30,5.2,0.8,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,31,4.9,0.7,6
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,32,6.4,1.9,20
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,33,6.9,3.1,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,34,5.7,1.1,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,35,6,2,6
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,36,5.2,1.3,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,37,5.6,1.3,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,38,6.3,0.6,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,39,5.9,1.1,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,40,7.9,0.5,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,42,6.5,1.5,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,43,4.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,44,6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,45,7.4,1.9,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,48,11.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,49,4.8,1.7,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,50,6.9,2.7,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,52,6.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,54,6.2,2,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,56,9.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,58,6.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2009,59,4.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,2,4.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,3,2.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,4,2.2,0.6,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,5,3.1,0.9,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,6,3.1,0.6,25
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,7,3.2,0.5,35
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,8,3.7,0.8,46
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,9,3.7,0.7,61
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,10,4,0.8,70
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,11,4,0.9,84
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,12,4.2,0.9,86
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,13,4.1,0.8,91
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,14,4.3,0.9,56
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,15,4.3,1,57
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,16,4.5,0.9,42
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,17,4.5,1.1,27
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,18,4.4,0.9,32
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,19,4.8,1.5,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,20,5.2,2,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,21,5.4,1.2,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,22,4.6,1.2,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,23,5.7,1.5,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,24,5.3,1.1,11
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,25,7.1,2.5,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,26,6.5,2.4,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,27,5.5,1.4,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,28,5.9,1.5,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,29,5.2,1.4,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,30,6.3,1.7,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,31,5.5,0.9,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,32,5.7,1.1,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,33,6.1,1.2,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,34,5.3,1.5,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,35,6.2,1.6,16
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,36,5.7,2.4,6
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,37,6.8,1.5,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,38,6.8,1.2,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,39,6.2,1.2,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,40,6.9,1.7,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,41,5.7,1.5,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,42,5.8,0.9,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,44,5.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,45,8.1,3,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,46,8.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,47,7.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,49,5.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,51,4.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,54,6.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,55,6.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2010,57,6.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,3,2.2,0.8,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,4,2,0.4,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,5,2.5,0.7,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,6,2.9,0.7,26
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,7,3.4,0.8,29
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,8,3.4,0.6,31
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,9,3.6,0.6,48
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,10,3.7,0.6,43
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,11,3.9,0.8,50
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,12,4.1,0.8,58
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,13,4.3,0.9,81
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,14,4.4,1.1,59
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,15,4.4,0.9,76
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,16,4.5,1.2,61
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,17,4.4,1.1,48
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,18,4.4,1.2,42
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,19,4.7,1,33
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,20,4.8,1.8,23
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,21,5.2,1.5,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,22,5.3,1.6,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,23,4.6,0.5,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,24,5.4,1.4,6
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,25,5.6,2.1,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,26,5.2,2.4,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,27,6.1,1,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,28,6.4,2.2,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,29,7.2,2.6,11
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,30,6.4,1.7,14
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,31,5.6,1.2,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,32,7,1.7,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,33,6.1,2,12
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,34,6.6,1.9,9
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,35,6.7,1.7,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,36,7,1.1,4
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,37,6.3,1.5,10
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,38,6.2,2,8
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,39,6.5,0.9,7
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,40,3.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,41,6.3,0.9,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,42,6.2,1.8,5
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,43,8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,44,7.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,45,8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,46,7.5,0.5,3
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,47,8.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,49,6.9,0.2,2
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,51,8.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2011,54,7.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,3,2.1,0.5,7
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,4,2.5,0.6,29
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,5,3.1,0.7,46
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,6,3.2,0.7,37
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,7,3.5,0.7,37
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,8,3.9,0.9,54
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,9,3.6,0.7,42
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,10,3.9,0.9,57
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,11,4.1,0.8,58
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,12,4.1,1,69
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,13,4.5,1,73
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,14,4.6,1,70
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,15,4.8,1.2,60
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,16,4.5,1.1,51
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,17,5.1,1.3,33
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,18,4.5,1.2,23
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,19,4.9,1.3,22
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,20,4.9,0.8,15
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,21,5.2,1.6,13
weightageby_gear_source_area_year_sex,Longline,Fishery,NSEI,Female,2012,22,5.4,1.2,11
